ID,Text
1462,"California to effectively end mask mandate when state fully reopens next month, Gov. Newsom says"
1463,9.35 million Covid vaccine doses to reach Netherlands by end-June despite Janssen delay
1464,"Mexico reports 704 new coronavirus cases, first day since April 27, 2020 that the official reports drop below 1,000."
1465,U.S. administers nearly 264.7 mln doses of COVID-19 vaccines - CDC
1466,University of Alberta virology lab has uncovered how an oral antiviral drug works to attack the SARS-CoV-2 virus
1467,"[Singapore] More than 1,100 users have deregistered from TraceTogether: Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan"
1468,Brazil's average daily covid-19 deaths drops 28% in last 30 days
1469,CDC Advisers Say Kids As Young As 12 Can Get The Pfizer COVID-19 Vaccine
1470,"South Carolina Bans Vaccine Passports, Mask Mandates"
1471,30 Singapore residents who experienced serious Covid-19 vaccine side effects to get financial assistance
1472,"Maryland lifting capacity restrictions on restaurants, entertainment venues"
1473,"Elimination, eradication or herd immunity: How to describe the Covid endgame"
1474,1.8m have received at least 1 dose of Covid-19 vaccine in Singapore; younger people to be invited
1475,Citizens Work To Expose COVID's Real Toll In Nicaragua As Leaders Claim Success
1476,"PM Trudeau says he plans to take second AstraZeneca shot, if it's available"
1477,Study: 99.75% of hospitalized COVID-19 patients weren't vaccinated
1478,Coronavirus in Pakistan: Vaccine registration for 30-39 age group to start from May 16
1479,India's Covid crisis: The newsroom counting the uncounted
1480,What does a COVID-19 outbreak mean for life at Everest's base camp?
1481,"New York Yankees 3B coach Phil Nevin positive for COVID-19, other coaches pending, Aaron Boone says"
1482,S. Korea: New cases back above 600 amid spreading variants
1483,Fewer than 1% of people in Sask. got COVID-19 after their first vaccine: CMHO
1484,Artificial Intelligence Tool Uses Chest X-ray to Differentiate Worst Cases of COVID-19
1485,"[Turkish] Ministry of Health announced that the new batch of Sinovac vaccine has arrived, did not give a number"
1486,Risk of dying from Covid-19 40 times the risk of rare blood clot after receiving J&J vaccine
1487,"WHO: Indian variant in 49 countries, territories | NHK WORLD-JAPAN News"
1488,Tighter COVID-19 measures important as Singapore is on a 'knife's edge': Lawrence Wong
1489,Nepal extends ban on international flights until May 31
1490,Peru to investigate 'empty syringes' vaccination scandal
1491,Brazil stops giving AstraZeneca's Covid-19 shots to pregnant women as authorities investigate the reported death of a woman in Rio de Janeiro
1492,Suga adviser under fire for downplaying COVID-19 situation in Japan
1493,New antibody drug helps patients breathe
1494,Trudeau says pandemic restrictions should remain until case counts are 'way down'
1495,CureVac says mass vaccine rollout thrown into doubt by U.S. restrictions
1496,Ohio: DeWine Announces All COVID Health Orders Will Be Lifted On June 2
1497,"Not Waiting For CDC, Some States Start Vaccinating Youths As Young As 12"
1498,Early trend of decline in new Covid cases and deaths noted in India
1499,What happens when people get two different COVID-19 vaccines?
1500,"[Singapore] Virus variant from India 'concerning' as infections could spread 'quickly and widely', says Health Minister Gan Kim Yong"
1501,N. Korea lays landmines in border areas to fend off coronavirus
1502,Covid Desperation Is Spreading Across India
1503,26 cases of Covid-19 reinfection detected in Singapore
1504,"German vaccine seekers getting aggressive, doctors say"
1505,Will COVID-19 Vaccines Still Work Against The Variant From India?
1506,"Covid patient, 51, leaves hospital after 105-day stay incl. 8 weeks in ICU"
1507,"Bangladesh reports 1,140 new Covid cases, lowest in 2 months"
1508,"Coronavirus: Jewish leaders outraged Hanukkah gatherings banned, Christmas ones OK"
1509,U.S. administers 261.6 mln doses of COVID-19 vaccines - CDC
1510,Celltrion exports COVID-19 antibody therapy drug to Pakistan
1511,"As demand for COVID-19 vaccinations drops, one Iowa community nears herd immunity"
1512,States won't get Johnson & Johnson vaccines next week
1513,CDC coronavirus testers pulled from Minnesota after repeated hostile and racist encounters
1514,Nepal says its Covid response is under control – everyone can see it's not true
1515,"Indian Covid variant calls in question 17 May reopening in UK, say experts | Coronavirus"
1516,Brazil's Anvisa calls for suspension of AstraZeneca vaccine for pregnants women
1517,UK urges Biden to drop coronavirus air travel restrictions
1518,McDonald's to promote vaccine information on coffee cups
1519,Taiwan into community transmission stage of COVID-19: Health Minister
1520,Mix and match Covid vaccine study finds increased risk of mild to moderate symptoms
1521,Researchers Report COVID-19 Found in Penile Tissue Could Contribute to Erectile Dysfunction
1522,"How the world failed to curb COVID | Communication breakdown among the World Health Organization, national leaders and the public caused the pandemic to explode in February 2020, investigation says."
1523,"Why does COVID make people so sick, so quickly? Israeli geneticist has an answer"
1524,Seychelles Sees Rise in Coronavirus Cases Despite Vaccinations
1525,How the Oxford-AstraZeneca Vaccine Works
1526,Sinovac Covid-19 vaccine still being evaluated for use in Singapore: Health Minister Gan Kim Yong
1527,Germany to open up as COVID-19 cases drop
1528,S. Korea: New cases rebound to over 700 amid little progress in vaccinations
1529,It's the heart of the brand': Disney World reopens as coronavirus cases spike in Florida
1530,Ontario's surgical backlog will take more than 3.5 years to clear
1531,A Mexican 'Lucha Libre' Wrestler Is Sewing Masks To Fight Coronavirus
1532,A Key Tool In Houston's Research On COVID-19 Variants? Your Poop
1533,"CDC's slow, cautious messaging on Covid-19 seems out of step with the moment, public health experts say"
1534,"Benefits of Covid vaccine outweigh risks in teens, CDC tells advisers"
1535,COVID-19 and the Blitz compared: mental health outcomes in the UK
1536,Sudanese search for oxygen cylinders as COVID third wave swells
1537,"U.S. CDC finds more clotting cases after J&J vaccine, sees causal link"
1538,India's COVID battle causes vaccine worries in Africa
1539,China's Sinovac Shot Found Highly Effective in Real World Study
1540,"Novavax to seek US authorization of its Covid-19 vaccine in third quarter, CEO says"
1541,"Victorian hospitals hit with $93 million budget cut, no funding for COVID-19 quarantine hub"
1542,High titers and low fucosylation of early human anti-SARS-CoV-2 IgG promote inflammation by alveolar macrophages
1543,"Gov. McMaster issues order stopping school, local government mask mandates in South Carolina"
1544,Vaccine Manufacturing Woes at Emergent
1545,Taiwan to quarantine pilots of its largest airline amid COVID-19 outbreak
1546,Amantadine Inhibits SARS-CoV-2 In Vitro
1547,U.S. COVID-19 deaths hit lowest level in 10 months
1548,"Australia buys 25 million Moderna vaccine doses, negotiates onshore manufacturing"
1549,New record set for domestic COVID-19 cases in Taiwan
1550,"Several important lessons' from Tan Tock Seng Hospital COVID-19 cluster, says Minister for Health Gan Kim Yong"
1551,Just 2% of SARS-CoV-2?positive individuals carry 90% of the virus circulating in communities
1552,New mothers twice as likely to have post-natal depression in lockdown
1553,"COVID-19 outbreak at Smithfield Foods meatpacking plant in Missouri likely larger than originally known, OSHA documents say"
1554,Real-World Effectiveness of Ad26.COV2.S Adenoviral Vector Vaccine for COVID-19
1555,Volunteers risk lives to collect bodies of COVID-19 victims in India
1556,India Covid: Dozens more bodies wash up on Ganges river bank
1557,"Uber, Lyft to Provide Free Rides to Vaccine Sites"
1558,Coronavirus: German zoo may have to feed animals to each other
1559,70% of new covid cases in Tokyo are of the UK variant and only 8% are traceable
1560,[Singapore] Changi Airport Covid-19 cluster grows to 25; free testing for those who visited T3 since May 3
1561,"[Singapore] - 13 new community COVID-19 cases, including 7 linked to Changi Airport cluster"
1562,"[Vietnam] 82 COVID-19 cases recorded over 18 hours, closely tied to ongoing outbreaks"
1563,Slovakia halting use of AstraZeneca COVID vaccine for first doses
1564,India's Covid Catastrophe Shows World the Danger of Complacency
1565,"Outrage at bar offering corona beer deals during coronavirus outbreak caused by 'snowflakes,' says owner"
1566,Want the COVID-19 vaccine? Have a U.S. visa?' Latinos travel north for the shot
1567,Are Vaccines Working in the Seychelles?
1568,[Singapore] Health Sciences Authority evaluating if Pfizer-BioNTech Covid-19 vaccine can be used for those aged 12 to 15
1569,Charlie Kirk Worries Coronavirus Stimulus Shows That Medicare for All Is 'Perfectly Affordable'
1570,Coronavirus leads some Brazil gangs to impose curfews
1571,"In UP's Vast Agra District, Govt Ensures Death & Pandemic Go Unrecorded"
1572,"Scottish Government urged to agree coronavirus 'ceasefire' on Christmas Day: ""A 24-hour lifting of restrictions on gatherings and celebrations, a break in the war on Covid, just like the pause in the First World War on the Western Front in 1914"""
1573,Tyson Promises Meatpackers Who Die From Coronavirus Will Not Go To Waste
1574,Google's Plan for the Future of Work: Privacy Robots and Balloon Walls | The company that helped popularize open office plans and lavish employee perks is trying to reinvent office spaces to cope with workplace sensibilities changed by the pandemic.
1575,The Doctors Who Bet Their Patients' Lives on COVID-19 Test Results: Those waiting for an organ transplant are at risk of contracting the coronavirus whether they choose to avoid the health-care system or to interact with it.
1576,Distinct patterns of blood cytokines beyond a cytokine storm predict mortality in COVID-19
1577,Infectivity of severe acute respiratory syndrome coronavirus 2 in children compared with adults
1578,COVID-19 dynamics after a national immunization program in Israel
1579,Early Experience With Neutralizing Monoclonal Antibody Therapy For COVID-19
1580,Increased Transmissibility of SARS-CoV-2 Lineage B.1.1.7 by Age and Viral Load: Evidence from Danish Households
1581,South Africa's chief justice unrepentant for linking Covid vaccines to satanism
1582,Thrombosis and Thrombocytopenia after ChAdOx1 nCoV-19 Vaccination
1583,Florida volunteers to host 2021 Olympics if Japan backs out due to COVID-19 concerns
1584,"Incidence, clinical features, and outcomes of COVID-19 in Canada: impact of sex and age"
1585,AMC Unveils Covid-19 Guidelines Requiring All Movie Characters To Wear Masks
1586,Clinical Study Considers The Power of Prayer To Combat COVID-19
1587,An Immune Cell Atlas Reveals Dynamic COVID-19 Specific Neutrophil Programming Amendable to Dexamethasone Therapy
1588,The story behind COVID-19 vaccines
1589,Gorilla conservation's latest threat: COVID-19 from tourists
1590,You never know what you are gonna get due to the pandemic.
1591,Brazil handed out so much cash to people during Covid that poverty is nearing historic low
1592,Inhaled budesonide for COVID-19 in people at higher risk of adverse outcomes in the community: interim analyses from the PRINCIPLE trial
1593,Variant SARS-CoV-2 mRNA vaccines confer broad neutralization as primary or booster series in mice
1594,Thromboembolism risk is higher among patients with diabetes and COVID-19 and is associated to poor clinical outcome
1595,Differential plasmacytoid dendritic cell phenotype and type I Interferon response in asymptomatic and severe COVID-19 infection
1596,LRR protein RNH1 inhibits inflammasome activation through proteasome-mediated degradation of Caspase-1 and is associated with adverse clinical outcomes in COVID-19 patients.
1597,The dream vaccine
1598,"The neutralizing antibody, LY-CoV555, protects against SARS-CoV-2 infection in non-human primates"
1599,Down but far from out: The durability of SARS-CoV-2 immunity after asymptomatic infection
1600,Phase 3 Prevention Trial Showed 81% Reduced Risk of Symptomatic SARS-CoV-2 Infections with Subcutaneous Administration of REGEN-COV™ (casirivimab with imdevimab)
1601,The effect of omega-3 fatty acid supplementation on clinical and biochemical parameters of critically ill patients with COVID-19: a randomized clinical trial
1602,"Serum Zinc, Copper, and Other Biometals Are Associated with COVID-19 Severity Markers"
1603,Vitamin D deficiency is associated with COVID?19 positivity and severity of the disease
1604,Protocol for the COG-UK hospital onset COVID-19 infection (HOCI) multicentre interventional clinical study: evaluating the efficacy of rapid genome sequencing of SARS-CoV-2 in limiting the spread of COVID-19 in United Kingdom NHS hospitals
1605,"Elevated anti-SARS-CoV-2 antibodies and IL-6, IL-8, MIP-1?, early predictors of severe COVID-19."
1606,"Efficacy of a nasal spray containing Iota-Carrageenan in the prophylaxis of COVID-19 in hospital personnel dedicated to patients care with COVID-19 disease. A pragmatic multicenter, randomized, double-blind, placebo-controlled trial (CARR-COV-02)"
1607,The use of intravenous immunoglobulin gamma for the treatment of severe coronavirus disease 2019: a randomized placebo-controlled double-blind clinical trial
1608,Vaccination boosts protective responses and counters SARS-CoV-2-induced pathogenic memory B cells
1609,Severe SARS-CoV-2 infection in a cat with hypertrophic cardiomyopathy
1610,Inactivation of SARS-CoV-2 in chlorinated swimming pool water
1611,Vaccine Side Effects Q and A
1612,Strong anti-viral responses in pediatric COVID-19 patients in South Brazil
1613,Comparison of preprints and final journal publications from COVID-19 Studies: Discrepancies in results reporting and spin in interpretation
1614,Case Report: Famotidine for Neuropsychiatric Symptoms in COVID-19
1615,HLA class I-associated expansion of TRBV11-2 T cells in Multisystem Inflammatory Syndrome in Children
1616,Safety and Efficacy of Single-Dose Ad26.COV2.S Vaccine against Covid-19
1617,Genetic evidence for the association between COVID-19 epidemic severity and timing of non-pharmaceutical interventions
1618,Efficacy and Safety of a COVID-19 Inactivated Vaccine in Healthcare Professionals in Brazil: The PROFISCOV Study
1619,"Brothel Owner Awarded Federal COVID-19 Relief, but Funds on Hold"
1620,White House says kids should be back at school 'even if there is transmission' of COVID-19
1621,Joint CDC and FDA Statement on Johnson & Johnson COVID-19 Vaccine
1622,Thrombotic Thrombocytopenia after Ad26.COV2.S Vaccination — Response from the Manufacturer
1623,Interrupting vaccination policies can greatly spread SARS-CoV-2 and enhance mortality from COVID-19 disease: The AstraZeneca case for France and Italy
1624,Asymptomatic or mild symptomatic SARS-CoV-2 infection elicits durable neutralizing antibody responses in children and adolescents
1625,Denmark permanently halts usage of AZ vaccine
1626,Early treatment with nitazoxanide prevents worsening of mild and moderate COVID-19 and subsequent hospitalization
1627,What Does Plant-Based Vaccine Technology Offer to the Fight against COVID-19?
1628,Immune dysregulation and autoreactivity correlate with disease severity in SARS-CoV-2-associated multisystem inflammatory syndrome in children
1629,Anti-SARS-CoV-2 Spike Protein and Anti-Platelet Factor 4 Antibody Responses Induced by COVID-19 Disease and ChAdOx1 nCov-19 vaccination
1630,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial"
1631,COVID-19 vaccine trials report cases of brief facial paralysis. That's not as scary as it sounds.
1632,Amantadine in the prevention of clinical symptoms caused by SARS-CoV-2
1633,Business as usual': Sydney cocaine use bounces back after COVID-19 dip
1634,Production of Sputnik V launched in Argentina
1635,Moderna Provides Clinical and Supply Updates on COVID-19 Vaccine Program Ahead of 2nd Annual Vaccines Day
1636,"The SARS-CoV-2 mRNA-1273 vaccine elicits more RBD-focused neutralization, but with broader antibody binding within the RBD"
1637,FDA Promises To Fast-Track Cure For Side Effects Of Fast-Tracked Covid Vaccine
1638,Neuropilin-1 Mediates SARS-CoV-2 Infection in Bone Marrow-derived Macrophages
1639,"Neem (Azadirachta Indica A. Juss) Capsules for Prophylaxis of COVID-19 Infection: A Pilot, Double-Blind, Randomized Controlled Trial"
1640,ISIS allegedly ran a COVID-19 PPE scam site
1641,"A Real World Evaluation of the safety and immunogenicity of the Covishield vaccine, ChAdOx1 nCoV- 19 Corona Virus Vaccine (Recombinant) in Health Care Workers (HCW) in National Capital Region (NCR) of India: A preliminary report"
1642,"ACIP Presentation Slides: April 14, 2021 Meeting"
1643,Functional autoantibodies against G-protein coupled receptors in patients with persistent post-COVID-19 symptoms
1644,"SARS-CoV-2 infection rates of antibody-positive compared with antibody-negative health-care workers in England: a large, multicentre, prospective cohort study (SIREN)"
1645,Interim guidance on the benefits of full vaccination against COVID-19 for transmission and implications for non-pharmaceutical interventions
1646,"The Experience of COVID-19 and Its Impact on Teachers' Mental Health, Coping, and Teaching"
1647,Antibody and T-cell responses to a single dose of the AZD1222/Covishield vaccine in previously SARS-CoV-2 infected and naive health care workers in Sri Lanka
1648,Elucidation of the inhibitory activity of ivermectin with host nuclear importin ? and several SARS-CoV-2 targets
1649,The risk of symptomatic reinfection during the second COVID-19 wave in individuals previously exposed to SARS-CoV-2
1650,Effect of anakinra on mortality in COVID-19: a patient level meta-analysis
1651,Early Ambulatory Multidrug Therapy Reduces Hospitalization and Death in High-Risk Patients with SARS-CoV-2 (COVID-19)
1652,Pfizer halts corona vaccine shipments to Israel after country fails to pay
1653,Ten scientific reasons in support of airborne transmission of SARS-CoV-2
1654,SARS-CoV-2-associated ssRNAs activate inflammation and immunity via TLR7/8
1655,Romark announces initial results of phase 3 clinical trial of NT-300 tablets for the treatment of Covid-19
1656,Genome-wide CRISPR activation screen identifies novel receptors for SARS-CoV-2 entry
1657,EmVP: Columbia man helps lift spirits by corona caroling
1658,Single Vaccination with BNT162b2 or ChAdOx1 in Older People Induces Equivalent Antibody Generation but Enhanced Cellular Responses after ChAdOx1
1659,Fluvoxamine: A Review of Its Mechanism of Action and Its Role in COVID-19
1660,Absorbed plant MIR2911 in honeysuckle decoction inhibits SARS-CoV-2 replication and accelerates the negative conversion of infected patients
1661,Functional characterization of CD4 T-cell receptors cross-reactive for SARS-CoV-2 and endemic coronaviruses
1662,"Central obesity, smoking habit and hypertension are associated with a blunted serological response to COVID-19 mRNA vaccine"
1663,Judge grants eviction against St. Peters woman too sick from COVID-19 to be allowed in courthouse
1664,Government launches COVID-19 Antivirals Taskforce to roll out innovative home treatments this autumn
1665,"COVID-19 Outbreak Associated with a SARS-CoV-2 R.1 Lineage Variant in a Skilled Nursing Facility After Vaccination Program — Kentucky, March 2021"
1666,"Molecular relationships between SARS-CoV-2 Spike protein and LIFR, a pneumonia protective IL-6 family cytokine"
1667,Glucocorticoids and B Cell Depleting Agents Substantially Impair Immunogenicity of mRNA Vaccines to SARS-CoV-2
1668,Evaluating the Presence of SARS-CoV-2 RNA in the Particulate Matters During the Peak of C OVID-19
1669,Spike protein antibodies mediate the apparent correlation between SARS-CoV-2 nucleocapsid antibodies and neutralization test results
1670,"Serum amyloid A concentrations, COVID-19 severity and mortality: An updated systematic review and meta-analysis"
1671,Silencing of SARS-CoV-2 with modified siRNA-peptide dendrimer formulation
1672,Cyclooxygenase inhibitor use is associated with increased COVID-19 severity
1673,Humoral and cellular immune responses against SARS-CoV-2 variants and human coronaviruses after single BNT162b2 vaccination
1674,Towards Understanding ChAdOx1 nCov-19 Vaccine-induced Immune Thrombotic Thrombocytopenia (VITT)
1675,High coverage COVID-19 mRNA vaccination rapidly controls SARS-CoV-2 transmission in Long-Term Care Facilities
1676,Signal assessment report on embolic and thrombotic events (SMQ) with COVID-19 Vaccine (ChAdOx1-S [recombinant]) – Vaxzevria (previously COVID-19 Vaccine AstraZeneca) (Other viral vaccines)
1677,"Respiratory Viral Shedding in Healthcare Workers Reinfected with SARS-CoV-2, Brazil, 2020"
1678,Prevention and therapy of SARS-CoV-2 and the B.1.351 variant in mice
1679,Clinical outcomes of patients with mild COVID-19 following treatment with hydroxychloroquine in an outpatient setting
1680,"Emergence of the SARS-CoV-2 B.1.1.7 lineage and its characteristics at an outpatient testing site in Berlin, Germany, January-March 2021"
1681,New Covid Cases Expected To Level Off As Trend Line Reaches Top Of Graph
1682,A distinct metabolic profile associated with a fatal outcome in COVID-19 patients during early epidemic in Italy
1683,Rapalogs downmodulate intrinsic immunity and promote cell entry of SARS-CoV-2
1684,Synthetic repertoires derived from convalescent COVID-19 patients enable discovery of SARS-CoV-2 neutralizing antibodies and a novel quaternary binding modality
1685,"Coronavirus (COVID-19) Infection Survey, antibody and vaccination data for the UK"
1686,SARS-CoV-2 Cardiac Involvement in Young Competitive Athletes
1687,Finger pointed at Swiss yodelling COVID-19 'superspreader' concert
1688,6-Month Follow Up of Hospitalised COVID-19 Patients: A Nationwide Cohort Study of 8679 Patients in Germany
1689,Single-cell multi-omics analysis of the immune response in COVID-19
1690,Evaluation of Thiamine as Adjunctive Therapy in COVID-19 Critically Ill Patients: A Multicenter Propensity Score Matched Study
1691,The increase in the risk of severity and fatality rate of covid-19 in southern Brazil after the emergence of the Variant of Concern (VOC) SARS-CoV-2 P.1 was greater among young adults without pre-existing risk conditions
1692,Early treatment with inhaled budesonide to prevent clinical deterioration in patients with COVID-19
1693,ADAM17 inhibition prevents neutrophilia and lung injury in a mouse model of Covid-19
1694,Emergence of multiple SARS-CoV-2 antibody escape variants in an immunocompromised host undergoing convalescent plasma treatment
1695,Vaccine Breakthrough Infections with SARS-CoV-2 Variants
1696,Exploring zebrafish larvae as a COVID-19 model: probable SARS-COV-2 replication in the swim bladder
1697,Sputnik V demonstrates 97.6% efficacy according to analysis of data from 3.8 million vaccinated persons in Russia making it the most efficient COVID-19 vaccine in the world
1698,Pfizer and BioNTech Request Regulatory Agencies Expand Emergency Use of Their COVID-19 Vaccine to Adolescents
1699,Australian Open qualifiers halted mid-match to tell player he had Covid-19
1700,Coronavirus (COVID-19) Update: FDA Revokes Emergency Use Authorization for Monoclonal Antibody Bamlanivimab
1701,"Persistent Antiphospholipid Antibodies, Mast Cell Activation Syndrome, Postural Orthostatic Tachycardia Syndrome and Post-COVID Syndrome: 1 Year On"
1702,Distinct antibody and memory B cell responses in SARS-CoV-2 naïve and recovered individuals following mRNA vaccination
1703,Post-traumatic stress disorder: A differential diagnostic consideration for COVID-19 survivors
1704,"SARS-CoV-2 RNA load in the lower respiratory tract, viral RNAemia and N-antigenemia in critically ill adult COVID-19 patients: relationship with biomarkers of disease severity"
1705,Johnson & Johnson Statement on COVID-19 Vaccine
1706,Physical inactivity is associated with a higher risk for severe COVID-19 outcomes: a study in 48 440 adult patients
1707,Corona Is NYC's Epicenter Of Coronavirus Outbreak
1708,Asymptomatic and symptomatic SARS-CoV-2 infections elicit polyfunctional antibodies.
1709,"As COVID-19 rages, evangelical pastor organization is planning to contact and convert isolated indigenous groups in remote Amazon tribes"
1710,"SARS-CoV-2 Immunogenicity in individuals infected before and after COVID-19 vaccination: Israel, January-March 2021: Implications for vaccination policy"
1711,INO-4800 DNA Vaccine Induces Neutralizing Antibodies and T cell Activity Against Global SARS-CoV-2 Variants
1712,"Merck and Ridgeback Biotherapeutics Provide Update on Progress of Clinical Development Program for Molnupiravir, an Investigational Oral Therapeutic for the Treatment of Mild-to-Moderate COVID-19"
1713,The Origin of COVID-19 and Why It Matters
1714,Comparitive Study of european covid mobil apps
1715,Performance of vaccination with CoronaVac in a cohort of healthcare workers (HCW) - preliminary report
1716,COVID-19 Vaccine Janssen: EMA finds possible link to very rare cases of unusual blood clots with low platelets
1717,First Australian Case of Good Recovery of a COVID-19 Patient With Severe Neurological Symptoms Post Prolonged Hospit
1718,Mortality outcomes with hydroxychloroquine and chloroquine in COVID-19 from an international collaborative meta-analysis of randomized trials
1719,Increased serum thromboxane A2 and prostacyclin but lower complement C3 and C4 levels in COVID-19: associations with chest CT-scan anomalies and lowered peripheral oxygen saturation.
1720,Why US coronavirus tracking can't keep up with concerning variants
1721,Probiotics: A potential immunomodulator in COVID-19 infection management
1722,Inferring UK COVID?19 fatal infection trajectories from daily mortality data: Were infections already in decline before the UK lockdowns?
1723,Thrombotic Thrombocytopenia after Ad26.COV2.S Vaccination
1724,Post?COVID?19 syndrome in outpatients: a cohort study
1725,Functional Landscape of SARS-CoV-2 Cellular Restriction
1726,Revisiting Pleiotropic Effects of Type I Interferons: Rationale for Its Prophylactic and Therapeutic Use Against SARS-CoV-2
1727,COVID-19 and Cardiovascular Disease
1728,Florida Gov. 'concerned' after people who weren't tested for COVID-19 received positive results
1729,COVID-19 vaccine-related myositis
1730,Pathologic Antibodies to Platelet Factor 4 after ChAdOx1 nCoV-19 Vaccination
1731,Antibody evasion by the P.1 strain of SARS-CoV-2
1732,"Abbott's BinaxNOW™ Rapid Antigen Self Test Receives FDA Emergency Use Authorization for Asymptomatic, Over-the-Counter, Non-Prescription, Multi-Test Use"
1733,"Vaccine FAQ: Variants, Chronic Conditions, NSAIDs, and more"
1734,A Feasibility Trial to Evaluate the Composite Efficacy of Inhaled Nitric Oxide in the Treatment of Covid 19 Pneumonia : Impact on Viral Load and Clinical Outcomes
1735,A Multiple-Hit Hypothesis Involving Reactive Oxygen Species and Myeloperoxidase Explains Clinical Deterioration and Fatality in COVID-19
1736,Epitope classification and RBD binding properties of neutralizing antibodies against SARS-CoV-2 variants of concern
1737,SARS-CoV-2 as a superantigen in multisystem inflammatory syndrome in children (MIS-C)
1738,Lessons learned: new insights on the role of cytokines in COVID-19
1739,NEW version of the WHO Coronavirus (COVID-19) Dashboard With Vaccination Data
1740,AZ/Oxford Calculations
1741,Doctors: Execution drugs could help COVID-19 patients
1742,SARS-CoV-2 RNA reverse-transcribed and integrated into the human genome
1743,Viral neuroinvasion and neurotropism without neuronal damage in the hACE2 mouse model of COVID-19
1744,"Government hits vaccination target as PM praises ""precious protection"" offered by jabs"
1745,"Changes in symptomatology, reinfection, and transmissibility associated with the SARS-CoV-2 variant B.1.1.7: an ecological study"
1746,Impact of January 2021 curfew measures on SARS-CoV-2 B.1.1.7 circulation in France
1747,Serologic Testing of US Blood Donations to Identify Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2)–Reactive Antibodies: December 2019–January 2020
